,STORE_CD,L12M_TY_QTY,CHANNEL_DSC,SUBCHANNEL_DSC,WINE_FLG,LIQUOR_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT,NORM_L12M_TY_QTY,CLUSTER,RTL_STORE_CD,BEERTYPE
280,301407175,296.6664,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9532,0.0034,0.0049,0.0267,0.005,0.0089,0.0128,0.0063,0.0282,0.0511,0.0664,0.0785,0.0775,0.1936,0.165,0.3398,0.0247,0.0538,0.0609,0.0663,0.0734,0.0481,0.0303,0.0229,0.0506,0.0602,0.0649,0.0726,0.0486,0.0392,0.006917473309316547,0,301407175,NonLowPoint
281,102218424,110.2777,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9573,0.0063,0.0055,0.0217,0.0045,0.0072,0.0101,0.0062,0.0337,0.0646,0.08199999999999999,0.0908,0.0919,0.222,0.1726,0.2424,0.0238,0.0515,0.0577,0.0731,0.0803,0.0531,0.0328,0.0234,0.0481,0.0554,0.0686,0.0746,0.055,0.0408,0.002556684063706599,0,102218424,NonLowPoint
282,103635839,207.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.956,0.0031,0.0039,0.0104,0.0023,0.0033,0.0048,0.0098,0.0292,0.0791,0.0741,0.0762,0.0823,0.2047,0.1801,0.2743,0.0249,0.0479,0.0627,0.0744,0.0917,0.0582,0.0259,0.0208,0.0488,0.0531,0.0745,0.0807,0.0553,0.0334,0.00481961934707227,0,103635839,NonLowPoint
283,101425647,1219.3332,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.7584,0.067,0.086,0.0661,0.0126,0.0225,0.0309,0.0165,0.0223,0.037000000000000005,0.0449,0.0585,0.0614,0.1643,0.1732,0.4383,0.0239,0.0613,0.0753,0.075,0.0613,0.03,0.0159,0.0224,0.0596,0.0747,0.0731,0.0595,0.0336,0.021,0.0285043799121382,0,101425647,NonLowPoint
284,107011964,276.0277,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.8979,0.0216,0.0375,0.0299,0.0056,0.0097,0.0146,0.0101,0.0176,0.0315,0.0353,0.044000000000000004,0.0518,0.1407,0.1473,0.5318,0.0267,0.0483,0.0515,0.0772,0.0751,0.0449,0.0249,0.0259,0.0484,0.0547,0.08199999999999999,0.078,0.0457,0.0309,0.006434605941265961,0,107011964,NonLowPoint
285,201407079,68.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9472,0.0024,0.0034,0.0109,0.0021,0.0035,0.0053,0.0144,0.0483,0.0862,0.0968,0.1056,0.1148,0.2243,0.1282,0.1958,0.0228,0.0537,0.057,0.0579,0.0801,0.0552,0.0345,0.0205,0.0512,0.0579,0.0628,0.0807,0.0584,0.0454,0.0015675460983196217,0,201407079,NonLowPoint
286,100649347,24.0,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.9737,0.0035,0.0033,0.0077,0.0018,0.0025,0.0034,0.0093,0.0337,0.0601,0.0798,0.1008,0.0951,0.1902,0.1762,0.2641,0.0216,0.0467,0.0577,0.0653,0.0847,0.0732,0.0371,0.0217,0.0467,0.0495,0.0634,0.0795,0.0715,0.0459,0.0005381128397216612,1,100649347,NonLowPoint
287,100415091,15.0,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.9709,0.0026,0.0069,0.015,0.0025,0.0049,0.0076,0.0022,0.0312,0.0792,0.10099999999999999,0.0886,0.0749,0.1915,0.1663,0.2672,0.0218,0.055999999999999994,0.0557,0.0645,0.0738,0.0509,0.0414,0.0201,0.0512,0.0533,0.0604,0.0675,0.0542,0.0712,0.0003275469459175329,1,,LowPoint
288,101981297,53.0,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.7904,0.0746,0.0886,0.0333,0.0074,0.0107,0.0153,0.0106,0.032,0.0632,0.0743,0.0895,0.0848,0.1832,0.1595,0.3136,0.0256,0.0768,0.0633,0.0547,0.0563,0.0314,0.0215,0.0266,0.0829,0.0675,0.0597,0.0672,0.0398,0.035,0.001216602941979408,1,,LowPoint
289,100690670,5.0,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,False,False,0.9105,0.0029,0.0096,0.0163,0.0034,0.0053,0.0076,0.0214,0.0493,0.1215,0.1297,0.1008,0.0705,0.2081,0.1444,0.1757,0.0201,0.0617,0.057999999999999996,0.055,0.0637,0.0446,0.0393,0.0203,0.0617,0.0595,0.0533,0.066,0.0601,0.068,9.358484169072369e-05,1,,LowPoint
290,207271922,53.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9452,0.0058,0.0052,0.0325,0.0057,0.0107,0.0161,0.0062,0.031,0.0629,0.0815,0.0878,0.0909,0.2298,0.1568,0.2593,0.0228,0.0564,0.0653,0.0639,0.0695,0.0521,0.0304,0.0216,0.0556,0.0602,0.0589,0.0698,0.0496,0.0403,0.001216602941979408,0,207271922,NonLowPoint
