"RTL_STORE_CD","ITEM_MASTER_SKU_DSC","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_PREMISE_TYPE_CD","WJXBFS1"
"101438337","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"107291595","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"103969392","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"100090986","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",11
"100090986","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",5
"107498319","CORONITA 7OZ 24PK BT","DINING","CASUAL DINING","ON",18.6661
"103720116","MODELO ESP 3.2 6PK BT","DINING","CASUAL DINING","ON",4
"100298088","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",68
"102194531","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",132
"102073104","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13.3331
"101790630","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",78
"107285048","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"100316566","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101792428","MODELO ESP 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",21.333
"101792428","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",141.75
"101792428","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",31
"107462533","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",34
"100495617","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"103828019","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",123
"103828019","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",36
"201857836","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"301779690","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",41
"101000511","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"101403758","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"201975216","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101856465","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101476170","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",676
"100969451","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",10
"302216623","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"302216623","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",189
"302216623","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"300925328","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",22
"201736599","MODELO ESP 6PK BT","DINING","CASUAL DINING","ON",8
"101403874","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100254626","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"100764914","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101737482","CORONA LT 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1.5
"101403816","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",247
"203829880","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",26.25
"107366693","MODELO ESP 3.2 6PK BT","DINING","QUICK SERVICE RESTAURANT","ON",3
"101403852","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",537
"102166366","PACIFICO 12PK BT","DINING","CASUAL DINING","ON",4
"102166366","MODELO NEGRA 1/4 BL KEG","DINING","CASUAL DINING","ON",65.4438
"100254755","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"101524371","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",8
"105217224","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",81
"100316586","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"101404014","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",56
"201926595","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",0.75
"100767074","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",24.75
"100767074","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"100767074","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101403972","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"101403752","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21.3328
"201403645","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22.6662
"107239143","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",16
"107077904","CORONA EX 3.2 18PK BT","WHOLESALE CLUB","CONVENTIONAL CLUB","OFF",784.5
"107180905","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"102630405","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",6.9996
"101606182","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",197
"107403121","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101735456","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",96.75
"107503611","MODELO CHE TAMPIC 3.2 24OZ CAN","DISTRIBUTOR/SUB-DISTRIBUTOR","DISTRIBUTOR/SUB-DISTRIBUTOR","NR",1
"101826680","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",148
"101826680","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"101990354","MODELO ESP 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"100763475","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"100743014","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",29
"101403727","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42
"101732149","MODELO NEGRA 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",4
"101403773","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",87
"102715078","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",246
"200398785","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"203490729","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",31.5
"101476170","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",189
"101476170","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",174
"201978201","MODELO ESP 3.2 12PK BT","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",29
"103568024","MODELO ESP 3.2 18PK CAN","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","OFF",97.5
"100766222","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",76.5
"101435701","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"101872184","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",48
"201403845","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",137
"100387165","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",18
"101403672","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",44
"100316548","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"100316548","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100316548","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"100316548","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"201833182","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"200763465","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"200763465","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",251.25
"101403908","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"200767400","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",82.5
"101735584","MODELO ESP 18PK CAN","DINING","CASUAL DINING","ON",0.75
"101735574","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101735574","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"100742960","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",19
"103811272","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101403987","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101403987","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"101864183","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101403863","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"301738848","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"102159390","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",217
"100574185","MODELO ESP 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",6
"101403870","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",134
"101403870","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101403804","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"203531505","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"201650559","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",83
"101804009","MODELO NEGRA 12PK BT","DINING","CASUAL DINING","ON",13
"101804009","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",65.25
"101404030","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",122
"100422913","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",33
"102195634","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.75
"103841064","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",2
"101404069","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",44
"101403976","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"101539872","MODELO ESP 3.2 6PK BT","DRUG","CONVENTIONAL DRUG","OFF",4
"107341367","MODELO ESP 3.2 18PK CAN","GROCERY","SUPERCENTER","OFF",100.5
"101910691","CORONA EX 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",12.75
"101736729","CORONA LT 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",2
"201404017","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",37
"101403808","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101403770","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",43
"102676465","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29
"102676465","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",518.6677
"102608300","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",203
"107455058","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"100695970","MODELO ESP 12PK BT","DINING","CASUAL DINING","ON",4
"201000541","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100495778","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5.2498
"100501831","CORONA LT 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"200501871","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",121
"101404068","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",272
"101403910","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",826
"101403910","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",30
"101403910","CORONA EX 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"201671608","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"102630304","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"202601102","MODELO ESP 24OZ CAN","DINING","CASUAL DINING","ON",26
"100656832","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",17.9167
"102076668","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",69
"102076668","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17.3329
"101793748","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"103766853","MODELO NEGRA 12PK BT","DINING","CASUAL DINING","ON",2
"101000494","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"202626276","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",4
"101403775","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101881971","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"101671442","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"201967125","MODELO NEGRA 1/2 BL KEG","DINING","CASUAL DINING","ON",6.8889
"201733004","MODELO ESP 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",5
"101404092","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",138
"107387762","MODELO ESP 3.2 6PK BT","DINING","CASUAL DINING","ON",6
"101942239","MODELO ESP 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"101403674","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"101930350","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",606
"101930350","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101929812","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",65
"100764517","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",210
"103849226","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"107349473","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",43
"200214789","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",101
"103837682","MODELO ESP 3.2 6PK BT","EXTENDED MASTER ON-PREMISE","INSTITUTION","ON",13
"107419855","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"107423930","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"107473764","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",106
"101403800","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101735731","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.9165
"102913216","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"101403664","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",81
"100656840","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2.3332
"100327104","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",1.5
"107432212","MODELO ESP 3.2 6PK BT","DINING","CASUAL DINING","ON",2
"101403782","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"201735733","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",18
"101404005","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",508
"101779659","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.5
"101959214","CORONA EX 3.2 18PK BT","DINING","FAST CASUAL","ON",3
"103894741","MODELO ESP 3.2 12PK CAN","EXTENDED MASTER OFF-PREMISE","MEAT/FISH/FRUIT/BAKERY","OFF",2
"103931274","MODELO ESP 24OZ CAN","CATERER","FOOD SERVICE","ON",4
"101403969","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",83
"101403969","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107431061","MODELO NEGRA 12PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",458
"107431061","MODELO NEGRA 1/2 BL KEG","LIQUOR","LIQUOR SUPER STORE","OFF",13.7778
"105280649","CORONITA 7OZ 24PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",13.9993
"101000482","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"100090427","CORONA EX 3.2 18PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",252
"101529385","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"100320430","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",76
"100320430","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",108
"100950860","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"100950860","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"107315983","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101917531","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",35.25
"107525767","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",15
"101981143","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",577
"102216295","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5.2497
"102216295","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100889015","MODELO ESP 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.9999
"100889015","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",46
"100889015","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",50.25
"100889015","CORONA EX 16OZ 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.9999
"107373216","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"201650559","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5.2497
"100767504","MODELO ESP 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",4
"101404128","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"103877840","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"101878309","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.1666
"107218024","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",1
"107271818","CORONA EX 18PK CAN","DINING","FAST CASUAL","ON",0.75
"200765393","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"100090582","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",67
"100311906","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",34
"100316582","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",37
"101848997","CORONA EX 6PK BT","DINING","CASUAL DINING","ON",2
"102240098","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"101403861","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"102171481","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7.5832
"102171481","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"101403900","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",47
"100764605","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"201403974","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101404110","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101403663","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100908470","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERCENTER","OFF",11
"100091995","MODELO CHELADA 24OZ CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",11
"100494157","MODELO CHELADA 24OZ CAN","GROCERY","SUPERCENTER","OFF",18
"101404038","CORONA EX 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",129
"101404038","MODELO ESP 24PK CAN","LIQUOR","LIQUOR SUPER STORE","OFF",2
"100985766","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",219
"100985766","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"100985766","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"107005692","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",52
"107005692","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"202166373","VICTORIA 12PK BT","DINING","CASUAL DINING","ON",2
"202166373","MODELO ESP 12PK BT","DINING","CASUAL DINING","ON",8
"101737336","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",9
"101737336","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",3
"101735524","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",51
"101735524","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101616905","MODELO ESP 6PK BT","BAR/NIGHTCLUB","PREMIUM BAR","ON",10
"100768202","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",165
"103703550","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",94
"100768034","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",166
"101476249","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101476249","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",142.5
"100091903","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",26
"100763688","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",166
"101403642","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",37
"101404057","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29.1667
"201739515","MODELO NEGRA 12PK BT","DINING","CASUAL DINING","ON",2
"103832669","MODELO NEGRA 12PK BT","BAR/NIGHTCLUB","PREMIUM BAR","ON",1
"200634019","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",24
"107481960","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"201735835","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",225.1668
"100765608","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",81
"100765608","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",73
"101658430","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"101476149","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101476149","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",41
"107423930","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.75
"101476216","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",178.5002
"107123146","CORONA EX 3.2 12PK BT","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","OFF",4
"101000587","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",32
"101403726","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"101403671","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",271.5
"100767364","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"100767364","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",214
"100538628","MODELO ESP 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",26
"101604382","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23.25
"101625624","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100765511","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17.25
"101000573","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29.3326
"100764173","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",172.5
"100764173","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
